title,creation_date,creation_date_earliest,creation_date_latest,medium,accession_number,id,credit_line,date_acquired,department,physical_location,item_width,item_height,item_depth,item_diameter,web_url,provenance_text,classification,image_url,artist_id,party_type,full_name,cited_name,role,nationality,birth_date,death_date,birth_place,death_place
Textile fragment,17th century,1600-01-01,1699-01-01,silk satin brocade,79.66.5.A-.C,cmoa:things/302b956b-c1f4-4cce-ba1f-73bb45f277c4,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,0.0,0.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020821,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/2d0e4e4e-5454-4493-8617-023ca718a6f7,Person,unknown Turkish,unknown Turkish,,Turkish,,,,
Textile fragment,c. 1625,1620-01-01,1630-01-01,silk and velvet,79.66.60,cmoa:things/534be627-f3ff-4030-80ff-81c8dc31c564,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.5,6.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020822,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,silk and velvet,79.66.61,cmoa:things/6fdb9b4d-126f-4be2-bfd9-044768aff443,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.125,10.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020823,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,probably by,French,,,,
Textile fragment,c. 1920,1915-01-01,1925-01-01,velvet,79.66.62,cmoa:things/dc315e0f-551a-4265-b584-bb5a08c77e7e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.375,6.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020824,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/42845212-bd75-41b4-b14f-35bddcdeca69,Person,unknown European,unknown European,,European,,,,
Textile fragment,19th century,1800-01-01,1899-01-01,silk and velvet,79.66.63,cmoa:things/1b491856-7330-491f-97ed-5688839ef5f6,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.25,7.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020825,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787|cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person|Person,unknown French|unknown Italian,unknown French|unknown Italian,possibly by|possibly by,French|Italian,|,|,|,|
Textile fragment,17th century,1600-01-01,1699-01-01,velvet,79.66.64,cmoa:things/c2e74322-2465-4da9-9e1f-6534fd18b83b,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,6.0,8.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020826,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787|cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person|Person,unknown French|unknown Italian,unknown French|unknown Italian,possibly by|possibly by,French|Italian,|,|,|,|
Textile fragment,18th century,1700-01-01,1799-01-01,silk and velvet,79.66.65,cmoa:things/6a6e42a6-b34f-4365-88c4-4cbaf0553e10,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,17.125,19.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020827,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,silk and velvet,79.66.66,cmoa:things/a9df6a67-c578-48ff-a5c6-6659e176891d,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.25,25.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020828,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,16th century,1499-12-23,1599-01-01,silk and velvet,79.66.67,cmoa:things/65a832ba-f031-45e7-bfbf-1a573ea41288,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,12.5,25.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020829,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,silk,79.66.68,cmoa:things/879c22d2-c979-4b46-92df-13a237a28e36,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.625,5.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020830,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,19th century,1800-01-01,1899-01-01,silk and velvet,79.66.69,cmoa:things/8cb876e5-e1a7-4fff-be2b-8e9060deb273,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,19.75,34.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020831,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk satin brocade,79.66.6,cmoa:things/5f3a0951-2d5c-4858-b0e8-e12e1f9244d8,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.75,17.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020832,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/2d0e4e4e-5454-4493-8617-023ca718a6f7,Person,unknown Turkish,unknown Turkish,,Turkish,,,,
Textile panel,18th century,1700-01-01,1799-01-01,silk with cut velvet pile,79.66.70,cmoa:things/01d8b6bc-30cf-4596-aef5-5b334d5c20d5,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,73.75,21.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020833,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/42845212-bd75-41b4-b14f-35bddcdeca69,Person,unknown European,unknown European,,European,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,satin with cut and uncut velvet,79.66.71,cmoa:things/d7b22c8c-edd5-4810-9514-051f1272a74f,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.125,7.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020834,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/79ba22b3-060e-4a3b-bd75-385716e77b3e,Person,unknown Venetian,unknown Venetian,,Venetian,,,,
Textile fragment,19th century,1800-01-01,1899-01-01,silk and velvet,79.66.72,cmoa:things/2c832412-ee42-458b-b0f7-70fcdc7340e3,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,2.125,5.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020835,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk cut velvet,79.66.73,cmoa:things/ec071d6e-a924-447a-9c3d-c8c2024b569f,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.0,9.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020836,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,taffeta and silk cut velvet pile,79.66.74,cmoa:things/09784291-4269-4f30-96ab-1a57c94bedc3,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.25,8.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020837,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk and silver thread with cut velvet pile,79.66.75,cmoa:things/e9a1a1e2-1dba-4de7-a071-2158e9f3c670,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.875,8.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020838,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/ebc6819d-eebf-42cb-969c-60b7bd57c15a,Person,unknown Spanish,unknown Spanish,,Spanish,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk taffeta and silk cut and uncut pile,79.66.76,cmoa:things/248d1cf9-dbdb-4349-ab4a-0782ff5b830f,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,5.25,7.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020839,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,compund weave silk,79.66.77,cmoa:things/f4daadc3-3c20-49de-863d-20808dc3d44e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.25,5.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020840,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,19th century,1800-01-01,1899-01-01,"silk velvet, cut pile",79.66.78,cmoa:things/de6c3ab8-1745-4bf0-a6f8-2c4bda778a4b,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.75,2.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020841,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/42845212-bd75-41b4-b14f-35bddcdeca69,Person,unknown European,unknown European,,European,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk velvet,79.66.79,cmoa:things/3bc48b12-3d26-45b6-8c48-8d0f3ac1e906,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.125,6.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020842,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/f4faa896-b566-45ac-b1d4-258f598ad997,Person,unknown Persian,unknown Persian,possibly by,Persian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,textile fragment (silk and velvet) sewn onto modern silk backing,79.66.7,cmoa:things/2454f42f-0dcf-48db-bbcd-d8104469118e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,19.75,27.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020843,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/2d0e4e4e-5454-4493-8617-023ca718a6f7,Person,unknown Turkish,unknown Turkish,,Turkish,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,silk taffeta with cut and uncut velvet,79.66.81,cmoa:things/1e61933f-bd5d-4409-98bd-42069ce8e54e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,5.25,5.875,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020846,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk with cut and uncut velvet,79.66.82,cmoa:things/54d6ec42-295f-4704-9d41-b03781bf53e1,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.25,6.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020847,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,17th-18th century,1600-01-01,1799-01-01,silk thread wave with silk velvet,79.66.83,cmoa:things/91db6e38-96f4-4470-9ac9-51adcb20ae93,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.375,5.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020848,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,c. 1625,1620-01-01,1630-01-01,figured velvet,79.66.84,cmoa:things/4599c833-52ea-483a-ab19-53d161c62599,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.5,4.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020849,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef|cmoa:parties/ebc6819d-eebf-42cb-969c-60b7bd57c15a,Person|Person,unknown Italian|unknown Spanish,unknown Italian|unknown Spanish,possibly by|possibly by,Italian|Spanish,|,|,|,|
Textile fragment,17th century,1600-01-01,1699-01-01,silk with uncut velvet,79.66.85,cmoa:things/5ede5b43-25a0-4b84-a3a3-a7ca65c14d59,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,5.5,9.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020850,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,silk cut velvet,79.66.86,cmoa:things/f1220c8e-3383-4974-8bab-284ef4b916e1,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,10.625,10.375,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020851,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787|cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person|Person,unknown French|unknown Italian,unknown French|unknown Italian,possibly by|possibly by,French|Italian,|,|,|,|
Textile fragment,17th century,1600-01-01,1699-01-01,taffeta with cut silk velvet,79.66.87,cmoa:things/f13dac0c-cd22-4147-884a-47fb31c6626e,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,9.25,6.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020852,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/9e6320f5-ad06-4ed1-b2a8-5d7b9adf0dcd,Person,unknown Florentine,unknown Florentine,possibly by,Italian,,,,
Textile fragment,c. 1675,1670-01-01,1680-01-01,silk with cut and uncut velvet,79.66.88,cmoa:things/e49072aa-de24-4907-b0d7-aaa911b20fa9,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.625,18.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020853,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/79ba22b3-060e-4a3b-bd75-385716e77b3e,Person,unknown Venetian,unknown Venetian,,Venetian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk with cut velvet,79.66.89,cmoa:things/cf31f80f-2861-46d5-a011-330ae8378109,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,4.375,9.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020854,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/79ba22b3-060e-4a3b-bd75-385716e77b3e,Person,unknown Venetian,unknown Venetian,,Venetian,,,,
Altar Frontal,17th century,1600-01-01,1699-01-01,"silk cut velvet, silks, metallic thread",79.66.8,cmoa:things/31d4b7fd-a8a5-4880-be62-0e4daa993394,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,87.0,32.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020855,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef|cmoa:parties/ebc6819d-eebf-42cb-969c-60b7bd57c15a,Person|Person,unknown Italian|unknown Spanish,unknown Italian|unknown Spanish,possibly by|possibly by,Italian|Spanish,|,|,|,|
Textile fragment,16th-17th century,1499-12-23,1699-01-01,silk and velvet,79.66.90,cmoa:things/fa457bf5-6c10-4d81-b226-ee07e1a24359,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.5,7.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020856,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,18th century,1700-01-01,1799-01-01,silk and velvet with cut pile,79.66.91,cmoa:things/6f7b90c2-a488-427c-9ed5-ba80787b0ac3,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,5.125,5.125,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020857,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,taffeta with silk cut and uncut velvet,79.66.92,cmoa:things/2416566b-5a01-4478-a7b3-c3ae36c9ecd0,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,8.875,8.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020858,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment Band,17th century,1600-01-01,1699-01-01,silk with cut velvet,79.66.93,cmoa:things/d5b93f5f-970f-4fe3-9f18-cc926e9fc234,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,3.5,76.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020859,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/db0f3f08-4336-4301-90ba-05d50ea6e3db,Person,unknown German,unknown German,probably by,German,,,,
Textile fragment,19th century,1800-01-01,1899-01-01,taffeta with silk cut velvet,79.66.94,cmoa:things/fa778261-c476-4a70-8cc0-3e2085b70ec2,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,15.5,9.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020860,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/db0f3f08-4336-4301-90ba-05d50ea6e3db,Person,unknown German,unknown German,,German,,,,
Textile fragment,19th century,1800-01-01,1899-01-01,silk with silk cut and uncut velvet,79.66.95,cmoa:things/b84a5264-e359-4cbd-a774-997b71afd972,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,11.0,10.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020861,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/f4faa896-b566-45ac-b1d4-258f598ad997,Person,unknown Persian,unknown Persian,,Persian,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,taffeta with silk cut velvet,79.66.96,cmoa:things/a1c67066-a7db-46f6-91b2-f1c387a69199,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,14.5,12.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020862,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person,unknown Italian,unknown Italian,,Italian,,,,
Textile fragment,c. 1725,1720-01-01,1730-01-01,silk taffeta with velvet,79.66.97,cmoa:things/194a0d08-977e-46fb-85ac-f0e173bcd185,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,7.5,11.75,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020863,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787|cmoa:parties/e6a1fe12-6ac6-412e-b246-7e3a2bb5a3ef,Person|Person,unknown French|unknown Italian,unknown French|unknown Italian,possibly by|possibly by,French|Italian,|,|,|,|
Textile fragment,19th century,1800-01-01,1899-01-01,silk satin with silk cut and uncut velvet,79.66.98,cmoa:things/828e9b94-0d77-4512-bb5f-a43f0cc25e15,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,10.0,18.625,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020864,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Textile fragment,17th century,1600-01-01,1699-01-01,silk cut and uncut velvet,79.66.99,cmoa:things/db990958-b85d-4baf-a03d-3c7e2dab6334,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,14.5,10.25,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020865,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Altar Cloth,17th century,1600-01-01,1699-01-01,silk cut velvet,79.66.9,cmoa:things/25d7b2e5-44fa-4db1-94dd-bb33ed32deec,Anonymous Gift,1979-12-06,Decorative Arts and Design,Not on View,61.0,73.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1020866,"Anonymous donor, until December 6, 1979; gift to Museum of Art, Carnegie Institute, Pittsburgh, PA, December 6, 1979.",Textiles,,cmoa:parties/db0f3f08-4336-4301-90ba-05d50ea6e3db,Person,unknown German,unknown German,,German,,,,
Door Hanging,c. 1750,1745-01-01,1755-01-01,cotton appliqued on linen,81.97.2,cmoa:things/7f9b0554-2708-4df2-827b-73de3d176c77,Anonymous Gift,1981-12-03,Decorative Arts and Design,Not on View,67.5,121.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1022225,"Anonymous donor; Carnegie Museum of Art, gift to Pittsburgh, PA, December 1981.",Textiles,,cmoa:parties/b2df2db8-1e91-43b6-ab5b-39970eb1cf51,Person,unknown Egyptian,unknown Egyptian,,Egyptian,,,,
